#Freq	Total Weight	Target Weight	Gene set 1 (k=3)	Phi 1	Weight function 1
1	10.2870530265	29350.2	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000364301, ENSP00000386151	3.40713730399e-05	E
3	9.74805652582	17120.9	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000324463, ENSP00000386151	5.84080680684e-05	E
1	9.6952217193	16239.8	ENSP00000340184-uc001rwj.3-uc001rwh.3, ENSP00000388393, ENSP00000413496-uc003fsx.2-uc003fsy.2	6.15770255219e-05	E
1	9.68697948449	16106.5	ENSP00000285928, ENSP00000340184-uc001rwj.3-uc001rwh.3, ENSP00000413496-uc003fsx.2-uc003fsy.2	6.20866551836e-05	E
1	9.68697948449	16106.5	ENSP00000340184-uc001rwj.3-uc001rwh.3, ENSP00000413133, ENSP00000413496-uc003fsx.2-uc003fsy.2	6.20866551836e-05	E
1	9.68697948449	16106.5	ENSP00000340184-uc001rwj.3-uc001rwh.3, ENSP00000413496-uc003fsx.2-uc003fsy.2, ENSP00000419153	6.20866551836e-05	E
2	9.62305539285	15109.1	ENSP00000339314-uc002zxs.2-uc002zxr.1, ENSP00000413496-uc003fsx.2-uc003fsy.2, ENSP00000442321	6.61850869638e-05	E
2	9.21327766103	10029.4	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000289547, ENSP00000305596	9.97067020561e-05	E
1	9.21327766103	10029.4	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000305596, ENSP00000432638	9.97067020561e-05	E
1	9.12400580439	9172.87	ENSP00000361664, ENSP00000366071-uc004djk.3-uc010nid.2, ENSP00000378026	0.000109017100318	E
4	8.8771605586	7166.41	ENSP00000272134-uc001hpo.2-uc010pvj.1, ENSP00000376838, ENSP00000428043	0.000139539818717	E
2	8.8771605586	7166.41	ENSP00000272134-uc001hpo.2-uc010pvj.1, ENSP00000324651, ENSP00000428043	0.000139539818717	E
1	8.76122188879	6381.9	ENSP00000353114, ENSP00000380252, ENSP00000380903	0.00015669303011	E
1	8.74452360154	6276.22	ENSP00000339314-uc002zxs.2-uc002zxr.1, ENSP00000399806, ENSP00000413496-uc003fsx.2-uc003fsy.2	0.000159331503018	E
1	8.6180079894	5530.36	ENSP00000299213-uc002ass.2-uc002ast.2, ENSP00000331912, ENSP00000365308-uc001ita.2-uc001isz.2	0.000180820091721	E
2	8.57904530747	5319.03	ENSP00000363894-uc004bci.2-uc004bcj.1, ENSP00000410015, ENSP00000424512	0.000188004378131	E
1	8.5492826998	5163.05	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000265707, ENSP00000419594	0.000193683979299	E
1	8.52799156036	5054.28	ENSP00000222690-uc003tlz.2-uc003tma.2, ENSP00000345923, ENSP00000428291	0.00019785194483	E
4	8.48786757315	4855.5	ENSP00000245796-uc002tjc.2-uc002tjh.2, ENSP00000378710, ENSP00000463778	0.0002059519697	E
1	8.37407209354	4333.25	ENSP00000354558, ENSP00000374037-uc002fom.1-uc002fol.1, ENSP00000378044	0.000230773904871	E
1	8.32344376894	4119.32	ENSP00000366782, ENSP00000393229, ENSP00000413496-uc003fsx.2-uc003fsy.2	0.000242758419167	E
1	8.30923216298	4061.19	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000273432, ENSP00000323928	0.000246233037636	E
1	8.30097713185	4027.81	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000370956, ENSP00000399013	0.000248274112003	E
1	8.23173611952	3758.35	ENSP00000363894-uc004bci.2-uc004bcj.1, ENSP00000377502, ENSP00000467401	0.000266073992779	E
1	8.21686602038	3702.88	ENSP00000222690-uc003tlz.2-uc003tma.2, ENSP00000407822, ENSP00000419835	0.000270060102908	E
6	8.20481289503	3658.52	ENSP00000280979, ENSP00000325146, ENSP00000366690-uc011lkw.1-uc011lkx.1	0.000273334867105	E
1	8.17096311178	3536.75	ENSP00000309095, ENSP00000365637-uc001iru.3-uc001irx.2, ENSP00000367032	0.000282745569677	E
1	8.04861205516	3129.45	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000364312, ENSP00000421169	0.000319545125847	E
1	8.03796977909	3096.32	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000288139, ENSP00000359652	0.000322963973186	E
5	7.9773473741	2914.19	ENSP00000265104, ENSP00000356635-uc003qig.3-uc003qii.2, ENSP00000376493	0.000343148460809	E
1	7.86182454575	2596.25	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000377042, ENSP00000380136	0.000385170468732	E
1	7.77584755445	2382.36	ENSP00000316518, ENSP00000357123, ENSP00000366071-uc004djk.3-uc010nid.2	0.00041975155625	E
1	7.77584755445	2382.36	ENSP00000347078, ENSP00000357123, ENSP00000366071-uc004djk.3-uc010nid.2	0.00041975155625	E
1	7.74154476265	2302.03	ENSP00000281537, ENSP00000309095, ENSP00000365637-uc001iru.3-uc001irx.2	0.000434400011595	E
1	7.73383409364	2284.34	ENSP00000346846-uc011bjv.1-uc003egl.2, ENSP00000349969, ENSP00000384758	0.000437762473057	E
2	7.69198680583	2190.72	ENSP00000257068, ENSP00000272134-uc001hpo.2-uc010pvj.1, ENSP00000284509	0.000456470352245	E
1	7.66459493491	2131.53	ENSP00000299698, ENSP00000366071-uc004djk.3-uc010nid.2, ENSP00000374323	0.000469146751766	E
1	7.66037733302	2122.56	ENSP00000257567, ENSP00000272134-uc001hpo.2-uc010pvj.1, ENSP00000428043	0.000471129604497	E
1	7.66037733302	2122.56	ENSP00000272134-uc001hpo.2-uc010pvj.1, ENSP00000356575, ENSP00000428043	0.000471129604497	E
1	7.63318153487	2065.61	ENSP00000194130, ENSP00000316030, ENSP00000320566-uc003vjn.2-uc003vjm.1	0.000484118166752	E
1	7.61339686591	2025.15	ENSP00000339620, ENSP00000367476-uc001aky.2-uc010nzm.1, ENSP00000387040	0.000493791662328	E
1	7.58354051351	1965.58	ENSP00000377375, ENSP00000380066-uc002oiy.1-uc002oiw.1, ENSP00000413496-uc003fsx.2-uc003fsy.2	0.000508756770336	E
2	7.58354051351	1965.58	ENSP00000380066-uc002oiy.1-uc002oiw.1, ENSP00000413496-uc003fsx.2-uc003fsy.2, ENSP00000419902	0.000508756770336	E
1	7.57046414749	1940.04	ENSP00000306410, ENSP00000307101, ENSP00000320566-uc003vjn.2-uc003vjm.1	0.000515453146796	E
1	7.54112994731	1883.96	ENSP00000322609, ENSP00000380513, ENSP00000432393-uc003zlt.2-uc003zlu.2	0.000530797509597	E
4	7.51455746633	1834.56	ENSP00000324375, ENSP00000334431-uc003hbg.1-uc003hbf.1, ENSP00000367263	0.000545091184478	E
2	7.48113146656	1774.25	ENSP00000338109, ENSP00000381008, ENSP00000384892	0.000563619338227	E
1	7.47980028097	1771.89	ENSP00000311683, ENSP00000411575, ENSP00000473223-uc010nip.2-uc004dnb.2	0.00056437011977	E
1	7.47980028097	1771.89	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000380252, ENSP00000473223-uc010nip.2-uc004dnb.2	0.00056437011977	E
2	7.46165923883	1740.03	ENSP00000377697, ENSP00000411390, ENSP00000423470-uc003lhh.1-uc003lhi.2	0.000574701812391	E
1	7.42876288421	1683.72	ENSP00000346508-uc003sir.2-uc003sis.2, ENSP00000379197, ENSP00000392028	0.000593921807658	E
1	7.40185551595	1639.02	ENSP00000220676, ENSP00000355847, ENSP00000359686	0.000610119623483	E
2	7.32076712304	1511.36	ENSP00000366071-uc004djk.3-uc010nid.2, ENSP00000385811, ENSP00000419981	0.000661654446111	E
1	7.28403340134	1456.85	ENSP00000262854, ENSP00000372437, ENSP00000380252	0.000686411400137	E
1	7.26624205564	1431.16	ENSP00000349276, ENSP00000392066, ENSP00000413496-uc003fsx.2-uc003fsy.2	0.00069873286536	E
1	7.20015848411	1339.64	ENSP00000377997, ENSP00000379616, ENSP00000430733	0.000746467495766	E
1	7.17214066988	1302.63	ENSP00000265742, ENSP00000356849-uc001gdt.1-uc010plf.1, ENSP00000413496-uc003fsx.2-uc003fsy.2	0.000767677626668	E
1	7.13693589469	1257.57	ENSP00000378209, ENSP00000407046, ENSP00000423470-uc003lhh.1-uc003lhi.2	0.000795184897647	E
1	7.08865665279	1198.3	ENSP00000393229, ENSP00000413496-uc003fsx.2-uc003fsy.2, ENSP00000468243	0.000834517659939	E
1	7.07262805849	1179.24	ENSP00000272134-uc001hpo.2-uc010pvj.1, ENSP00000428043, ENSP00000437073-uc002hdt.1-uc002hdu.1	0.000848001580404	E
1	7.07111956175	1177.47	ENSP00000361914-uc001ceb.1-uc009vvu.1, ENSP00000384675, ENSP00000469242	0.000849281753352	E
1	7.06883215139	1174.78	ENSP00000307342, ENSP00000373696, ENSP00000393017-uc003gof.3-uc003gog.2	0.000851226632754	E
1	7.06592864932	1171.37	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000287097, ENSP00000337789	0.000853701762575	E
1	7.04592148732	1148.17	ENSP00000340184-uc001rwj.3-uc001rwh.3, ENSP00000413496-uc003fsx.2-uc003fsy.2, ENSP00000420721	0.000870953919911	E
1	7.04306301194	1144.89	ENSP00000340184-uc001rwj.3-uc001rwh.3, ENSP00000348573, ENSP00000413496-uc003fsx.2-uc003fsy.2	0.000873447081872	E
2	7.02478068953	1124.15	ENSP00000334431-uc003hbg.1-uc003hbf.1, ENSP00000346846-uc011bjv.1-uc003egl.2, ENSP00000384758	0.000889562588602	E
1	7.00857173096	1106.07	ENSP00000254691, ENSP00000349635, ENSP00000398846	0.00090409896323	E
1	6.99866556576	1095.17	ENSP00000354778, ENSP00000365210, ENSP00000430900	0.00091309962433	E
1	6.98916427222	1084.81	ENSP00000332879, ENSP00000364751-uc001vsr.2-uc010tjs.1, ENSP00000417855	0.000921816597583	E
1	6.9472155524	1040.25	ENSP00000222690-uc003tlz.2-uc003tma.2, ENSP00000341882, ENSP00000376534	0.000961308142721	E
1	6.94074390945	1033.54	ENSP00000269197, ENSP00000346602, ENSP00000423470-uc003lhh.1-uc003lhi.2	0.000967549560113	E
1	6.9310257057	1023.54	ENSP00000346846-uc011bjv.1-uc003egl.2, ENSP00000362283, ENSP00000378746	0.000976998241614	E
1	6.92168725076	1014.03	ENSP00000222690-uc003tlz.2-uc003tma.2, ENSP00000380066-uc002oiy.1-uc002oiw.1, ENSP00000395666	0.000986164629007	E
1	6.90435462575	996.605	ENSP00000251119, ENSP00000354558, ENSP00000374037-uc002fom.1-uc002fol.1	0.00100340644201	E
1	6.90276826061	995.025	ENSP00000263398-uc001mvx.2-uc001mvv.2, ENSP00000342878-uc003tol.2-uc003too.2, ENSP00000399013	0.00100499947425	E
1	6.8660240803	959.128	ENSP00000329869, ENSP00000416926, ENSP00000467401	0.00104261418501	E
1	6.8660240803	959.128	ENSP00000404874, ENSP00000418156, ENSP00000467401	0.00104261418501	E
3	6.8660240803	959.128	ENSP00000354483, ENSP00000380252, ENSP00000418156	0.00104261418501	E
2	6.84775465604	941.764	ENSP00000323928, ENSP00000346414, ENSP00000367991-uc003kxr.2-uc003kxs.1	0.00106183720801	E
