#Freq	Total Weight	Target Weight	Gene set 1 (k=3)	Phi 1	Weight function 1
1	4.31748811354	75	ENSP00000302327-uc002adf.1-uc010bfl.1, ENSP00000361565-uc004emy.1-uc004emz.2, ENSP00000374037-uc002fom.1-uc002fol.1	0.0133333333333	E
2	4.31748811354	75	ENSP00000270357-uc002vzi.2-uc002vzj.2, ENSP00000361565-uc004emy.1-uc004emz.2, ENSP00000457062-uc009xhe.2-uc001ifi.2	0.0133333333333	E
2	4.31748811354	75	ENSP00000289672-uc003tny.1-uc003tob.2, ENSP00000296641-uc003kem.2-uc011csw.1, ENSP00000324191-uc001vdu.2-uc001vdt.2	0.0133333333333	E
3	4.31748811354	75	ENSP00000289672-uc003tny.1-uc003tob.2, ENSP00000457062-uc009xhe.2-uc001ifi.2, ENSP00000471768-uc001ptq.2-uc009zah.2	0.0133333333333	E
2	4.31748811354	75	ENSP00000318406-uc001byx.2-uc001byw.2, ENSP00000361565-uc004emy.1-uc004emz.2, ENSP00000457062-uc009xhe.2-uc001ifi.2	0.0133333333333	E
1	4.31748811354	75	ENSP00000296641-uc003kem.2-uc011csw.1, ENSP00000302327-uc002adf.1-uc010bfl.1, ENSP00000459728-uc002ojy.2-uc002ojw.2	0.0133333333333	E
1	4.19970507788	66.6667	ENSP00000264094-uc002smp.1-uc002smo.1, ENSP00000289672-uc003tny.1-uc003tob.2, ENSP00000346550-uc003ltl.1-uc003ltm.1	0.015	E
2	4.19970507788	66.6667	ENSP00000258737-uc003spx.2-uc003spw.2, ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000374037-uc002fom.1-uc002fol.1	0.015	E
1	4.19970507788	66.6667	ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000346550-uc003ltl.1-uc003ltm.1, ENSP00000356905-uc003qdo.2-uc003qdn.2	0.015	E
3	4.19970507788	66.6667	ENSP00000296641-uc003kem.2-uc011csw.1, ENSP00000352964-uc003mhb.1-uc003mhc.1, ENSP00000375267-uc004eyf.2-uc004eyg.3	0.015	E
1	4.19970507788	66.6667	ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000318406-uc001byx.2-uc001byw.2, ENSP00000375267-uc004eyf.2-uc004eyg.3	0.015	E
1	4.19970507788	66.6667	ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000346550-uc003ltl.1-uc003ltm.1, ENSP00000374037-uc002fom.1-uc002fol.1	0.015	E
3	4.19970507788	66.6667	ENSP00000258737-uc003spx.2-uc003spw.2, ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000356905-uc003qdo.2-uc003qdn.2	0.015	E
1	4.19970507788	66.6667	ENSP00000270357-uc002vzi.2-uc002vzj.2, ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000375267-uc004eyf.2-uc004eyg.3	0.015	E
1	4.09434456222	60	ENSP00000324191-uc001vdu.2-uc001vdt.2, ENSP00000346550-uc003ltl.1-uc003ltm.1, ENSP00000375881-uc002vsq.2-uc002vsr.2	0.0166666666667	E
1	4.09434456222	60	ENSP00000324191-uc001vdu.2-uc001vdt.2, ENSP00000375267-uc004eyf.2-uc004eyg.3, ENSP00000380276-uc002uhw.3-uc002uhv.3	0.0166666666667	E
1	4.09434456222	60	ENSP00000235532-uc001caq.2-uc001car.2, ENSP00000270357-uc002vzi.2-uc002vzj.2, ENSP00000346550-uc003ltl.1-uc003ltm.1	0.0166666666667	E
2	4.09434456222	60	ENSP00000310123-uc002mfa.2-uc002mez.2, ENSP00000353881-uc001jue.2-uc001jui.2, ENSP00000471768-uc001ptq.2-uc009zah.2	0.0166666666667	E
1	4.09434456222	60	ENSP00000258737-uc003spx.2-uc003spw.2, ENSP00000302327-uc002adf.1-uc010bfl.1, ENSP00000342878-uc003tol.2-uc003too.2	0.0166666666667	E
1	4.09434456222	60	ENSP00000273283, ENSP00000281092-uc003kop.1-uc011cvg.1, ENSP00000346550-uc003ltl.1-uc003ltm.1	0.0166666666667	E
1	4.09434456222	60	ENSP00000324191-uc001vdu.2-uc001vdt.2, ENSP00000346550-uc003ltl.1-uc003ltm.1, ENSP00000427380	0.0166666666667	E
