#Freq	Total Weight	Target Weight	Gene set 1 (k=3)	Phi 1	Weight function 1
11549	20.7182186422	9.94966e+08	ENSP00000265140-uc003kkr.3-uc003kks.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.00505995326e-09	E
1442	18.5593156622	1.1487e+08	ENSP00000338235-uc003yhz.2-uc010mbf.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	8.70545790845e-09	E
1049	18.2462414776	8.39928e+07	ENSP00000273261-uc003dmx.2-uc011bfu.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.19057843197e-08	E
597	17.7400308824	5.06288e+07	ENSP00000386722-uc009ytl.2-uc001oth.3, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.97516089647e-08	E
632	17.7400308824	5.06288e+07	ENSP00000373648-uc003ytj.2-uc010mdt.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.97516089647e-08	E
425	17.3538411604	3.44094e+07	ENSP00000348630-uc003qws.1-uc011egu.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.90618023101e-08	E
433	17.3538411604	3.44094e+07	ENSP00000341903-uc002usq.2-uc002usu.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.90618023101e-08	E
119	16.9820403508	2.3725e+07	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000362590-uc003onn.2-uc003onp.2, ENSP00000467366-uc002lwq.2-uc002lwp.1	4.21496122937e-08	E
242	16.8015331756	1.98067e+07	ENSP00000347999-uc002dbl.2-uc002dbi.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	5.0487847378e-08	E
133	16.3986172727	1.32382e+07	ENSP00000361565-uc004emy.1-uc004emz.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	7.55389611057e-08	E
157	16.3145519099	1.21708e+07	ENSP00000320797-uc002ixw.1-uc010wol.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	8.21637269805e-08	E
164	16.3127458602	1.21489e+07	ENSP00000361519-uc001cjk.1-uc001cjl.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	8.23122528337e-08	E
127	16.0086533626	8.96334e+06	ENSP00000357110-uc003qch.2-uc003qcd.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.11565568276e-07	E
108	15.946565473	8.42375e+06	ENSP00000369820-uc004cwr.2-uc010neu.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.1871199671e-07	E
97	15.9427836354	8.39195e+06	ENSP00000271657-uc001exr.2-uc010pcw.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.1916179619e-07	E
88	15.9004575361	8.04416e+06	ENSP00000332256-uc002bwn.3-uc010bpb.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.24313711335e-07	E
112	15.892883396	7.98347e+06	ENSP00000348564-uc001zql.2-uc001zqj.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.25258855606e-07	E
91	15.892883396	7.98347e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000430684-uc003xow.1-uc010lxj.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.25258855606e-07	E
70	15.700907948	6.58897e+06	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000369820-uc004cwr.2-uc010neu.2, ENSP00000467366-uc002lwq.2-uc002lwp.1	1.51768736067e-07	E
71	15.6225572686	6.09243e+06	ENSP00000256689-uc001rpg.2-uc010sli.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.64138169216e-07	E
67	15.5474341762	5.65151e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1, ENSP00000441140-uc004arv.2-uc004arw.2	1.76943710235e-07	E
76	15.5415340745	5.61827e+06	ENSP00000397570-uc001zoj.3-uc010bcl.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.77990782006e-07	E
62	15.491787474	5.34562e+06	ENSP00000267938-uc002bbg.2-uc002bbi.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.87069155312e-07	E
67	15.4747303746	5.25521e+06	ENSP00000361384-uc001cln.2-uc010oko.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.90287381261e-07	E
75	15.4679428873	5.21966e+06	ENSP00000310657-uc001jvk.2-uc010qks.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	1.9158334764e-07	E
39	15.3800934586	4.78068e+06	ENSP00000356906-uc001gbz.1-uc001gca.1, ENSP00000361565-uc004emy.1-uc004emz.2, ENSP00000404860-uc003fcu.1-uc003fcv.1	2.09175241831e-07	E
46	15.2413859878	4.1615e+06	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000358548-uc009wgu.2-uc001efh.3, ENSP00000467366-uc002lwq.2-uc002lwp.1	2.40298007051e-07	E
59	15.2292275248	4.11121e+06	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000357110-uc003qch.2-uc003qcd.1, ENSP00000467366-uc002lwq.2-uc002lwp.1	2.43237495092e-07	E
43	15.2153278475	4.05446e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000406012-uc002cmb.2-uc002clz.2, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.46642023911e-07	E
52	15.1401870983	3.76097e+06	ENSP00000345292-uc002xfw.2-uc010zvr.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.65888949531e-07	E
45	15.1401870983	3.76097e+06	ENSP00000299927-uc002bld.2-uc010upb.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.65888949531e-07	E
37	15.0867658602	3.56533e+06	ENSP00000396205-uc011mad.1-uc010mxi.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.80479314392e-07	E
44	15.0601279006	3.47161e+06	ENSP00000268638-uc002fjh.2-uc010chp.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.88051111914e-07	E
43	15.0307580011	3.37113e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000413507-uc011kav.1-uc003tey.2, ENSP00000440926-uc003xfp.1-uc003xfq.1	2.9663660453e-07	E
29	14.9222108936	3.02436e+06	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000443442-uc001ria.2-uc001rif.1, ENSP00000467366-uc002lwq.2-uc002lwp.1	3.30648191091e-07	E
25	14.8260272122	2.74702e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440797-uc001xzg.2-uc001xzh.2, ENSP00000440926-uc003xfp.1-uc003xfq.1	3.64030852913e-07	E
34	14.8207730933	2.73262e+06	ENSP00000308893-uc002wah.1-uc002waj.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	3.65948547785e-07	E
30	14.6854246371	2.38671e+06	ENSP00000329748-uc001rls.1-uc001rlr.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.18987547475e-07	E
26	14.6854246371	2.38671e+06	ENSP00000369419-uc003ujs.2-uc010lek.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.18987547475e-07	E
21	14.652771935	2.31003e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000415203-uc003gak.3-uc010ibf.2, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.32894436173e-07	E
29	14.652771935	2.31003e+06	ENSP00000369871-uc003znk.2-uc011lmz.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.32894436173e-07	E
30	14.652771935	2.31003e+06	ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1, ENSP00000463733-uc002ixf.1-uc002ixg.1	4.32894436173e-07	E
31	14.6491131524	2.3016e+06	ENSP00000363283-uc001bmr.1-uc010ofe.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.34481203884e-07	E
30	14.6491131524	2.3016e+06	ENSP00000345810-uc002wze.1-uc002wzj.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.34481203884e-07	E
25	14.6491131524	2.3016e+06	ENSP00000298317-uc001qde.2-uc010sbl.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	4.34481203884e-07	E
25	14.4299882773	1.84869e+06	ENSP00000383401-uc002kod.1-uc002kof.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	5.40923335319e-07	E
26	14.2939275388	1.61352e+06	ENSP00000369820-uc004cwr.2-uc010neu.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000431688-uc001nnb.2-uc001nnc.2	6.19763713513e-07	E
18	14.2506821724	1.54523e+06	ENSP00000252699-uc002oja.1-uc002ojb.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	6.47153596669e-07	E
16	14.2506821724	1.54523e+06	ENSP00000261593-uc002kxg.2-uc002kxh.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	6.47153596669e-07	E
18	14.2506821724	1.54523e+06	ENSP00000362299-uc004bsj.3-uc011mam.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	6.47153596669e-07	E
12	14.2417255323	1.53145e+06	ENSP00000352497-uc001fnp.2-uc010phe.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	6.52975953949e-07	E
24	14.2417255323	1.53145e+06	ENSP00000365757-uc001irl.3-uc010qcu.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	6.5297595395e-07	E
25	14.1622458322	1.41444e+06	ENSP00000314420-uc002gkd.2-uc010cns.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	7.06992462629e-07	E
12	14.124056038	1.36144e+06	ENSP00000358767-uc001eal.1-uc001eak.1, ENSP00000361565-uc004emy.1-uc004emz.2, ENSP00000404860-uc003fcu.1-uc003fcv.1	7.34514545703e-07	E
8	14.1110296359	1.34382e+06	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000350331-uc001iig.2-uc001iii.2, ENSP00000467366-uc002lwq.2-uc002lwp.1	7.44145217803e-07	E
8	14.0791328019	1.30164e+06	ENSP00000005178-uc003uoa.2-uc003unz.2, ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000467366-uc002lwq.2-uc002lwp.1	7.68263701133e-07	E
11	14.0373959709	1.24843e+06	ENSP00000366307-uc002wss.2-uc002wst.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000431688-uc001nnb.2-uc001nnc.2	8.01007144168e-07	E
16	14.016703394	1.22286e+06	ENSP00000198767-uc002dde.2-uc010uzp.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	8.17754723779e-07	E
12	13.9585541716	1.15378e+06	ENSP00000307567-uc003cvx.2-uc011bcc.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	8.66716267408e-07	E
28	13.953847528	1.14836e+06	ENSP00000314420-uc002gkd.2-uc010cns.2, ENSP00000358767-uc001eal.1-uc001eak.1, ENSP00000404860-uc003fcu.1-uc003fcv.1	8.70805206998e-07	E
9	13.9252825312	1.11602e+06	ENSP00000336580-uc004dap.2-uc004dao.2, ENSP00000400717-uc002jfc.2-uc010wqh.1, ENSP00000467366-uc002lwq.2-uc002lwp.1	8.96038432776e-07	E
14	13.8939203384	1.08157e+06	ENSP00000385939-uc003sqt.1-uc011jxa.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.24585471885e-07	E
21	13.8901313979	1.07748e+06	ENSP00000358767-uc001eal.1-uc001eak.1, ENSP00000369820-uc004cwr.2-uc010neu.2, ENSP00000404860-uc003fcu.1-uc003fcv.1	9.28095316309e-07	E
11	13.8523071251	1.03748e+06	ENSP00000255304-uc001utc.2-uc001ute.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.63872198654e-07	E
7	13.8523071251	1.03748e+06	ENSP00000299275-uc001reb.2-uc009zio.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.63872198654e-07	E
10	13.8380067752	1.02275e+06	ENSP00000267859-uc010uhc.1-uc002agi.3, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.77754935803e-07	E
19	13.8380067752	1.02275e+06	ENSP00000392066-uc002zjo.2-uc002zjt.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.77754935803e-07	E
17	13.8380067752	1.02275e+06	ENSP00000326804-uc003wey.2-uc003wez.2, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.77754935803e-07	E
11	13.8380067752	1.02275e+06	ENSP00000258229-uc001hvl.2-uc001hvm.1, ENSP00000404860-uc003fcu.1-uc003fcv.1, ENSP00000440926-uc003xfp.1-uc003xfq.1	9.77754935803e-07	E
22	13.8308315342	1.01544e+06	ENSP00000357110-uc003qch.2-uc003qcd.1, ENSP00000358767-uc001eal.1-uc001eak.1, ENSP00000404860-uc003fcu.1-uc003fcv.1	9.84795792826e-07	E
