#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
1300	27.1862093946	6.40945e+11	ENSP00000269305, ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000382423, ENSP00000414946	1.56019641651e-12	E
1359	27.1862093946	6.40945e+11	ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000382423, ENSP00000391478, ENSP00000414946	1.56019641651e-12	E
1236	27.1499434115	6.18117e+11	ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000382423, ENSP00000391127, ENSP00000414946	1.61781699148e-12	E
1249	27.1499434115	6.18117e+11	ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000352610, ENSP00000382423, ENSP00000414946	1.61781699148e-12	E
1328	27.1499434115	6.18117e+11	ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000382423, ENSP00000398846, ENSP00000414946	1.61781699148e-12	E
934	26.9943037032	5.29026e+11	ENSP00000263967, ENSP00000347512-uc003dwv.1-uc003dwt.1, ENSP00000368632, ENSP00000391478	1.89026572173e-12	E
946	26.9943037032	5.29026e+11	ENSP00000263967, ENSP00000269305, ENSP00000347512-uc003dwv.1-uc003dwt.1, ENSP00000368632	1.89026572173e-12	E
961	26.9943037032	5.29026e+11	ENSP00000263967, ENSP00000269305, ENSP00000341619, ENSP00000347512-uc003dwv.1-uc003dwt.1	1.89026572173e-12	E
912	26.9943037032	5.29026e+11	ENSP00000263967, ENSP00000341619, ENSP00000347512-uc003dwv.1-uc003dwt.1, ENSP00000391478	1.89026572173e-12	E
488	26.1681924382	2.3158e+11	ENSP00000261769, ENSP00000341619, ENSP00000352610, ENSP00000382423	4.31815694313e-12	E
426	26.1681924382	2.3158e+11	ENSP00000261769, ENSP00000352610, ENSP00000368632, ENSP00000382423	4.31815694313e-12	E
499	26.1681924382	2.3158e+11	ENSP00000261769, ENSP00000341619, ENSP00000382423, ENSP00000398846	4.31815694313e-12	E
517	26.1681924382	2.3158e+11	ENSP00000261769, ENSP00000368632, ENSP00000382423, ENSP00000391127	4.31815694313e-12	E
445	26.1681924382	2.3158e+11	ENSP00000261769, ENSP00000341619, ENSP00000382423, ENSP00000391127	4.31815694313e-12	E
484	26.1681924382	2.3158e+11	ENSP00000261769, ENSP00000368632, ENSP00000382423, ENSP00000398846	4.31815694313e-12	E
433	26.1468757981	2.26696e+11	ENSP00000269305, ENSP00000341619, ENSP00000382423, ENSP00000414946	4.41119363259e-12	E
499	26.1468757981	2.26696e+11	ENSP00000341619, ENSP00000382423, ENSP00000391478, ENSP00000414946	4.41119363259e-12	E
503	26.1468757981	2.26696e+11	ENSP00000368632, ENSP00000382423, ENSP00000391478, ENSP00000414946	4.41119363259e-12	E
453	26.1468757981	2.26696e+11	ENSP00000269305, ENSP00000368632, ENSP00000382423, ENSP00000414946	4.41119363259e-12	E
432	26.0883682943	2.13813e+11	ENSP00000261769, ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000382423, ENSP00000398846	4.67698102469e-12	E
376	26.0883682943	2.13813e+11	ENSP00000261769, ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000382423, ENSP00000391127	4.67698102469e-12	E
437	26.0883682943	2.13813e+11	ENSP00000261769, ENSP00000334431-uc003hbg.1-uc003hbe.1, ENSP00000352610, ENSP00000382423	4.67698102469e-12	E
413	25.9848836543	1.92793e+11	ENSP00000261769, ENSP00000368632, ENSP00000382423, ENSP00000391478	5.1869064599e-12	E
384	25.9848836543	1.92793e+11	ENSP00000261769, ENSP00000269305, ENSP00000341619, ENSP00000382423	5.1869064599e-12	E
397	25.9848836543	1.92793e+11	ENSP00000261769, ENSP00000269305, ENSP00000368632, ENSP00000382423	5.1869064599e-12	E
421	25.9848836543	1.92793e+11	ENSP00000261769, ENSP00000341619, ENSP00000382423, ENSP00000391478	5.1869064599e-12	E
209	25.4781224011	1.16147e+11	ENSP00000341619, ENSP00000352610, ENSP00000382423, ENSP00000414946	8.60977955597e-12	E
222	25.4781224011	1.16147e+11	ENSP00000368632, ENSP00000382423, ENSP00000391127, ENSP00000414946	8.60977955597e-12	E
235	25.4781224011	1.16147e+11	ENSP00000352610, ENSP00000368632, ENSP00000382423, ENSP00000414946	8.60977955597e-12	E
242	25.4781224011	1.16147e+11	ENSP00000341619, ENSP00000382423, ENSP00000398846, ENSP00000414946	8.60977955597e-12	E
247	25.4781224011	1.16147e+11	ENSP00000368632, ENSP00000382423, ENSP00000398846, ENSP00000414946	8.60977955597e-12	E
279	25.4781224011	1.16147e+11	ENSP00000341619, ENSP00000382423, ENSP00000391127, ENSP00000414946	8.60977955597e-12	E
