p.linear.model	p.wilcox	mean.switch	mean.wt	FDR_linear	FDR_wilcox
uc003pvj.2-uc003pvh.2	2.82917511477533e-60	5.36605502750805e-29	1920.22192660377	105.624725752303	3.77977795333984e-57	7.16904951675076e-26
uc003wnn.2-uc003wnr.2	0.00275356346924289	0.000919782125883072	-490.498594615385	207.810817010816	0.116114506674774	0.058515662865704
uc001ncc.3-uc009ykx.2	0.002453577683711	0.00112697637076114	-498.527730769231	207.91345100295	0.10926599284793	0.0684382014244036
uc002jkv.2-uc010dfs.2	0.00345879613725638	0.00332571019329808	-316.339132727273	210.244623105159	0.125028024619135	0.14332738123375
uc002amv.2-uc010uio.1	0.0034504340586718	0.00343626451062676	-121.632860909091	217.0840272	0.125028024619135	0.143464043318667
uc001jzp.2-uc001jzq.2	2.72514114866573e-05	8.50558193467608e-05	520.828121603774	162.077205930736	0.00419747262214786	0.0094695478872727
uc001xyi.1-uc010atp.1	0.0092501514441099	0.00781674071295826	628.8855008	188.303464328358	0.224694587806015	0.233972023556104
uc001apd.2-uc001apf.2	0.000200325712827483	4.59490838241229e-05	-570.875133125	211.145090039448	0.0167271970210948	0.00558072508991166
uc002xfw.2-uc010zvr.1	0.00101432425466413	0.00698924167794273	859.258463529412	187.916806801579	0.0542054881692512	0.227746997115402
uc003lem.2-uc003lek.2	0.00047987682508398	0.000594150397229682	-156.910644126984	222.184580920372	0.0305293065862951	0.0417781542473082
uc010yqa.1-uc010ypz.1	0.00345383855414968	0.00858130924719245	786.781722352941	189.133099595262	0.125028024619135	0.233972023556104
uc003tlz.2-uc003tma.2	4.47541657251765e-05	0.000192150681258237	488.371242622951	160.116550187225	0.005182138754268	0.0183366650115003
