#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
3	15.0825008473	3.55015e+06	ENSP00000269081, ENSP00000308495, ENSP00000354860-uc004elj.2-uc010nox.2, ENSP00000395243	2.81678116916e-07	E
1	13.8315817136	1.0162e+06	ENSP00000355974, ENSP00000362444, ENSP00000377245, ENSP00000444898-uc011alz.1-uc003amc.2	9.84057296378e-07	E
1	13.4278527343	678645	ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000352610, ENSP00000364751-uc001vsr.2-uc010tjs.1, ENSP00000380332	1.47352549242e-06	E
1	13.3798040231	646808	ENSP00000264380, ENSP00000269081, ENSP00000275493, ENSP00000308495	1.54605501491e-06	E
5	13.3798040231	646808	ENSP00000256078, ENSP00000264380, ENSP00000269081, ENSP00000275493	1.54605501491e-06	E
2	13.3324967153	616921	ENSP00000362444, ENSP00000377245, ENSP00000380353, ENSP00000444898-uc011alz.1-uc003amc.2	1.62095234317e-06	E
2	13.1988920569	539767	ENSP00000261276, ENSP00000269081, ENSP00000308495, ENSP00000395243	1.85265269462e-06	E
1	13.1988920569	539767	ENSP00000269081, ENSP00000308495, ENSP00000395243, ENSP00000413211	1.85265269462e-06	E
2	13.1180555552	497851	ENSP00000254181, ENSP00000308495, ENSP00000349276, ENSP00000415559	2.00863422836e-06	E
2	13.1077509808	492747	ENSP00000171111, ENSP00000370034, ENSP00000398028, ENSP00000444898-uc011alz.1-uc003amc.2	2.02943935912e-06	E
5	12.92714897	411329	ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000352610, ENSP00000354860-uc004elj.2-uc010nox.2, ENSP00000364751-uc001vsr.2-uc010tjs.1	2.4311431723e-06	E
3	12.7375899118	340302	ENSP00000256078, ENSP00000275493, ENSP00000384407-uc001qbn.2-uc010sau.1, ENSP00000405958	2.93856288204e-06	E
1	12.7285256861	337232	ENSP00000308495, ENSP00000352121, ENSP00000384407-uc001qbn.2-uc010sau.1, ENSP00000395243	2.96531976096e-06	E
2	12.6397961685	308598	ENSP00000269081, ENSP00000308495, ENSP00000395243, ENSP00000427745	3.24045706566e-06	E
1	12.6397961685	308598	ENSP00000267430, ENSP00000269081, ENSP00000308495, ENSP00000415559	3.24045706566e-06	E
6	12.4005159385	242927	ENSP00000279024, ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000352610, ENSP00000364751-uc001vsr.2-uc010tjs.1	4.11646431703e-06	E
2	12.4005159385	242927	ENSP00000271751, ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000352610, ENSP00000364751-uc001vsr.2-uc010tjs.1	4.11646431703e-06	E
4	12.3083857708	221546	ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000352610, ENSP00000364423, ENSP00000364751-uc001vsr.2-uc010tjs.1	4.51373417269e-06	E
1	12.3083857708	221546	ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000348551, ENSP00000352610, ENSP00000364751-uc001vsr.2-uc010tjs.1	4.51373417269e-06	E
2	12.3083857708	221546	ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000352610, ENSP00000364751-uc001vsr.2-uc010tjs.1, ENSP00000380860	4.51373417269e-06	E
1	12.3083857708	221546	ENSP00000333806-uc002jqr.2-uc010wsx.1, ENSP00000364751-uc001vsr.2-uc010tjs.1, ENSP00000380860, ENSP00000391127	4.51373417269e-06	E
1	12.2780192745	214920	ENSP00000264380, ENSP00000306279, ENSP00000308495, ENSP00000415559	4.65290280262e-06	E
1	12.1010485559	180061	ENSP00000256078, ENSP00000275493, ENSP00000379438, ENSP00000445596	5.55368683642e-06	E
1	12.1010485559	180061	ENSP00000293373, ENSP00000308495, ENSP00000415559, ENSP00000429084	5.55368683642e-06	E
1	12.0981394891	179538	ENSP00000256078, ENSP00000264380, ENSP00000275493, ENSP00000415691	5.56986640471e-06	E
1	12.0981394891	179538	ENSP00000256078, ENSP00000264380, ENSP00000275493, ENSP00000378582	5.56986640471e-06	E
