#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
23	19.8672691406	4.2486e+08	ENSP00000360186, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.35371915527e-09	E
19	19.8672691406	4.2486e+08	ENSP00000218089, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.35371915527e-09	E
11	19.8672691406	4.2486e+08	ENSP00000360187, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.35371915527e-09	E
10	19.8672691406	4.2486e+08	ENSP00000360202, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.35371915527e-09	E
32	19.7980508946	3.96446e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000369081-uc003mxv.2-uc010jnz.2, ENSP00000408342-uc002mkd.2-uc002mkc.2, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.52241037483e-09	E
8	19.7598447253	3.81585e+08	ENSP00000298281, ENSP00000374359-uc003eiv.2-uc003eix.2, ENSP00000386626-uc002tzd.3-uc010zch.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.62064667983e-09	E
9	19.731292572	3.70844e+08	ENSP00000351627-uc002ozp.3-uc002ozo.3, ENSP00000369695-uc003zoe.2-uc011lnf.1, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.69655023405e-09	E
20	19.731292572	3.70844e+08	ENSP00000287169-uc001nkx.1-uc001nky.1, ENSP00000411409, ENSP00000415793, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.69655023405e-09	E
30	19.6864296877	3.54575e+08	ENSP00000356849-uc001gdt.1-uc010plf.1, ENSP00000411409, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.82027993917e-09	E
54	19.6322770083	3.35884e+08	ENSP00000358770-uc001kxo.1-uc001kxp.1, ENSP00000362298-uc001jrm.2-uc009xqk.2, ENSP00000415793, ENSP00000441202-uc001zcs.2-uc001zcr.2	2.97721657464e-09	E
