p.linear.model	p.wilcox	mean.switch	mean.wt	FDR_linear	FDR_wilcox
uc002fom.1-uc002fol.1	0.00350177425150898	0.00209181610525809	587.461005833333	1006.61063433628	0.151273240085094	0.130308132627214
uc002zcm.2-uc002zcn.2	0.00086756547888443	0.00222825124191542	337.971697777778	1000.11300504255	0.0634190365064519	0.130308132627214
uc001syf.1-uc001sye.1	0.000617132783959117	0.00222522860398799	300.525494117647	1000.0587463482	0.0501248961193461	0.130308132627214
uc003jpy.3-uc011cqi.1	0.00377766671419714	0.00587421854140543	1608.07804714286	957.011625042194	0.151273240085094	0.225782794787716
uc001uip.2-uc001uio.2	0.00796197634355877	0.0060229336502879	319.4716	990.822673647799	0.211643807532417	0.225782794787716
uc001yqe.2-uc010axe.1	6.50841517282432e-05	0.00011934483758347	73.3086661538461	1000.38650583158	0.0079294191522243	0.0134217040420795
uc009ylm.2-uc001nek.2	2.17198549413e-05	5.69168530454784e-06	437.66168025641	1022.42271135857	0.00317544279241806	0.00112137560919687
uc002jqr.2-uc010wsx.1	0.0015938510846754	0.000672579141184874	513.164277	1005.98618912664	0.0970920952414762	0.0614569190257679
uc002niz.2-uc002niy.2	0.00118130924735091	0.00283336395629422	644.652822413793	1020.34125402326	0.0785033690739561	0.143932884246958
uc001qqv.1-uc010sfj.1	0.00181000471872384	0.00259209798290703	2125.553362	963.786410186335	0.10584907595097	0.142559771336385
uc001kxp.1-uc001kxo.1	1.99628035295712e-13	7.97318062102426e-13	712.7890934	1251.84592260504	1.45928093801165e-10	5.82839503396874e-10
uc004dun.1-uc011moo.1	0.00113279659584125	0.0044630867785634	2174.972822	963.274821573499	0.0785033690739561	0.190966231899077
uc003ljp.1-uc003ljq.1	0.00982310710736366	0.00673375674951393	1265.96533979592	943.289980136674	0.243413264253655	0.228947729483474
uc003ksi.2-uc003ksg.2	0.00529639535663187	0.00209443463087513	493.947046363636	998.43297834764	0.1683332611173	0.130308132627214
uc001lyv.2-uc009yeg.2	0.00416279398076179	0.00333893599814206	267.502935454545	992.02111245283	0.160158021049309	0.162717480976123
uc010kkl.1-uc010kkk.1	0.00379095206442928	0.00409073409238688	403.841471176471	996.329719575372	0.151273240085094	0.181231916456655
