p.linear.model	p.wilcox	mean.switch	mean.wt	FDR_linear	FDR_wilcox
uc002fom.1-uc002fol.1	0.000712644084896646	0.000296376604298006	-329.433075277778	87.9749433849558	0.0260471413029724	0.0186192033088555
uc002zcm.2-uc002zcn.2	0.00333133813138925	0.00206907904263257	-427.052331666667	75.7277141914894	0.0468309264239527	0.0340075781117842
uc003zlt.2-uc003zlu.2	0.00522195881968701	0.00280293713076827	-690.56788	68.0645714345114	0.0595993783150793	0.0371329199108121
uc001syf.1-uc001sye.1	0.00232124790512335	0.00325199780471957	-460.194237058824	75.8564452866242	0.041872533389114	0.0406360751324787
uc003ywp.2-uc003ywo.2	0.00497910106389023	0.00453119817184834	-514.046304166667	71.5832759453781	0.0587052077048993	0.0476590771744048
uc003bim.3-uc003bio.3	0.00981084556864202	0.00633941242832781	202.521142892562	9.26437441416894	0.0806821324444856	0.0546872713832217
uc002xfh.2-uc002xfg.2	0.000541216985422595	0.00104756989269777	-867.017095714286	70.6324394386694	0.0255803821505767	0.0309033662518869
uc003sip.2-uc011jvn.1	0.00384280362956333	0.00762801815969514	-860.179272	66.6790477432712	0.0501623116644785	0.0597511272039734
uc001bgs.3-uc001bgo.2	0.00211669931690188	0.0012172405641593	-481.4796475	75.4422840254237	0.0401897974196175	0.0313767393844513
uc001cln.2-uc010oko.1	0.00181388688159118	0.00175532885454996	-576.652059166667	73.161572289916	0.0401897974196175	0.0322621464082356
uc002tjc.2-uc002tjh.2	0.000213896299722139	0.000357984373040249	-812.43616	73.5219397494781	0.014214381372444	0.0209349261353938
uc003jdx.1-uc010itl.1	0.00798466334862159	0.00599416092157818	-408.331375	72.9626815677966	0.0754373760498786	0.0538131320811381
uc011edp.1-uc003qhx.2	0.000682376815234262	0.00240969333437865	-850.409477142857	70.3907485239085	0.0255803821505767	0.0359486903557304
uc004dae.2-uc010nfr.2	0.000573291105937595	0.000409251719122875	-545.685790625	77.6187634533898	0.0255803821505767	0.023012538975294
uc001cfj.2-uc010ojj.1	0.00837552235745132	0.00708523555785757	-334.89001	75.6924118454936	0.0755865042382335	0.0585466895184841
uc010zrz.1-uc002wqp.3	0.000799559368104406	0.00329265823529394	1246.266155	47.355411322314	0.0278322808611581	0.0407325981670209
uc002jbv.2-uc010wps.1	0.00557999068711494	0.00584504205178974	-561.709077	70.1300721129707	0.0608672086079247	0.0534090717482287
uc002sdb.2-uc002sdc.2	0.000196222596557973	5.52661358214715e-05	-508.206207142857	82.6068823340471	0.0136608302937027	0.00673325754758261
uc002ejb.2-uc002ejc.2	0.000829399924020786	0.000610652991858064	-594.284775384615	75.0121805894737	0.0281995974167067	0.0262580786498967
uc001xia.2-uc010tsl.1	0.00858244876374778	0.00334012343505902	-646.781155714286	67.4273425987526	0.0755875909192726	0.0407325981670209
uc003zhk.1-uc003zhn.1	0.000371458806757132	0.00148862437211959	-697.971456363636	74.597001509434	0.0201138064992195	0.0313767393844513
uc002uax.2-uc002uay.2	0.00167984349385098	0.00154522929937106	-682.263585555556	71.0761084968685	0.0401897974196175	0.0313767393844513
uc010vik.1-uc002ent.2	0.00828752650696333	0.0035302344894413	-707.388806666667	66.7000343153527	0.0754373760498786	0.0423049411767473
uc009ylm.2-uc001nek.2	4.31239071380818e-05	6.65641559554391e-05	-388.980456666667	95.9361280846325	0.00420314348239171	0.00748590738514246
uc003uyd.2-uc010lhs.2	0.00139659193296964	0.00141592836198202	-655.434067	72.0908459623431	0.0364610251071716	0.0313767393844513
uc003uae.1-uc003uaf.1	0.00107926268473136	0.00258073657559034	-481.515185555556	77.8135256170213	0.0314557932379551	0.0360077078514546
uc002fhi.2-uc002fhh.2	0.00338436485030653	0.001936754469218	-538.667018333333	72.2039662184874	0.0471232515347443	0.0333121768705497
uc002jqr.2-uc010wsx.1	4.63422293073007e-06	3.89962738786783e-06	-516.973999666667	94.7910560917031	0.000967890560675337	0.000950209206843794
uc002niz.2-uc002niy.2	0.00198058344394149	0.00337116578536904	-214.576770517241	93.8384567209302	0.0401897974196175	0.0407325981670209
uc001byh.2-uc010oht.1	0.00249173078307313	0.00130880400627437	-617.664227	71.3006819456067	0.041872533389114	0.0313767393844513
uc002pdb.2-uc002pdc.2	0.00180609516835225	0.00310573416206008	-358.830014074074	81.5477095010846	0.0401897974196175	0.0398296784643144
uc002rbz.1-uc002rca.1	0.00909777726193406	0.00389051189640359	-557.705998888889	68.7357780584551	0.0781630303086576	0.0439255468253733
uc001kxp.1-uc001kxo.1	4.31921109002665e-16	2.26597327603296e-15	-191.50765076	318.411749537815	6.31468661361896e-13	3.31285292956019e-12
uc002etl.2-uc002etm.1	0.00330309857143506	0.00139053642605182	-677.51064125	69.4274350625	0.0468309264239527	0.0313767393844513
uc003pqe.2-uc003pqd.2	0.00269459893786955	0.00107802440413559	-745.643954285714	68.8660943451143	0.0434896609431767	0.0309033662518869
uc003crh.1-uc003crg.2	0.000598317493849598	0.000167343307691428	-477.9676525	80.0522152777778	0.0255803821505767	0.0128766271497299
uc003msy.1-uc003msx.2	0.00290598020524665	0.00159050437984791	-244.376180444444	87.8149251015801	0.0437994129904186	0.0314232081532115
uc001ggv.2-uc010plx.1	0.00562043307939113	0.00654273673576153	-744.463676666667	67.161547219917	0.0608672086079247	0.055613262253973
uc003nco.1-uc003ncp.1	0.00491823916090011	0.00270310436287958	-835.49067	66.4234721532091	0.0587052077048993	0.0365920238752773
uc002rtt.2-uc002rtv.2	7.66700110182385e-05	0.000160986197275455	-657.147969333333	79.8357362367865	0.00659362094756851	0.0128766271497299
uc002nhe.1-uc002nhf.1	0.00100208349395023	0.000550808991047016	-584.100112307692	74.7334424421053	0.0311711929394732	0.0255061461919795
uc010dwe.2-uc010dwd.2	0.00246346622387507	0.00192956849594353	-511.41734	73.9766381012658	0.041872533389114	0.0333121768705497
uc003hvu.2-uc010ilk.2	0.00914218753952152	0.00364247569874106	-641.046148571429	67.343880956341	0.0781630303086576	0.0427397367632017
uc003ljp.1-uc003ljq.1	0.00299926596636727	0.00105356700065244	343.934493673469	25.1760672209567	0.0447441514574382	0.0309033662518869
uc001qsl.2-uc009zfr.2	0.00330221040926907	0.00196205937669402	-516.164699230769	72.8741574526316	0.0468309264239527	0.0333550094037983
uc001lyv.2-uc009yeg.2	0.00063326329954294	0.000747524274433637	-668.084978181818	73.9077955136268	0.0255803821505767	0.0265533633137567
uc003bhx.2-uc003bhy.2	0.00129485103189982	0.00107591290921514	-626.133707272727	72.9403657861635	0.0344194947025007	0.0309033662518869
uc001xtu.1-uc010tvj.1	0.00228482310121151	0.000679211832256018	-407.0552	78.0583359743041	0.0417551421746404	0.0265533633137567
uc010kkl.1-uc010kkk.1	0.00089439081959596	0.000538071667995576	-506.583160588235	77.5307801061571	0.0297181676874839	0.0255061461919795
