p.linear.model	p.wilcox	mean.switch	mean.wt	FDR_linear	FDR_wilcox
uc011bys.1-uc003gvd.2	0.00472204326267707	0.00489269029541054	-432.402003448276	-731.803103458647	0.0335195287759491	0.054654005547958
uc002jgd.1-uc010deu.1	0.0012416875179931	0.00154335151358451	-433.909383513514	-740.870683837209	0.0168799218247929	0.0331935750906758
uc003hya.2-uc010ilt.1	0.00317341080836001	0.0023989479060971	-480.183927954545	-741.319485219124	0.0280545090481397	0.0399705184065966
uc003eff.3-uc003efg.2	0.000274053496468908	0.0019921056287957	-240.212838235294	-730.631889820144	0.00767438816087039	0.0372808339103196
uc011anz.1-uc011aoa.1	0.000383652481888012	0.00404233506358474	-182.619297692308	-726.330612588652	0.00850528040616346	0.0505979727973107
uc002spr.2-uc010fgk.2	0.00504712256745652	0.00468155227438924	-475.696363076923	-736.902833828125	0.034742904538339	0.0527040377140226
uc001ycd.2-uc001ycb.1	5.98192813790021e-05	0.00115726502773587	-31.031366	-725.926210385965	0.00391816293032464	0.0292564720169717
uc010yvt.1-uc010fit.1	8.01546514105461e-05	0.00114940838238468	-74.1814154545455	-726.701718485916	0.00462011410730388	0.0292564720169717
uc002xay.2-uc010gex.2	0.000349118654703294	0.00368412167493658	-156.742708333333	-725.506611731449	0.00811419324882979	0.0490493937184818
uc001nkr.1-uc001nks.1	0.00032063748338988	0.000328750615493315	-330.8909276	-736.766705296296	0.00794897505264584	0.0195001302416038
uc010sbu.1-uc010sbt.1	0.00287150919394255	0.00312856746783863	-309.92037625	-724.876550537634	0.0268691217433196	0.0464356032087584
uc003ext.1-uc003exs.1	0.00263498293547582	0.00191590161209681	-409.642165714286	-733.068550486891	0.0254832913424205	0.0365091734925434
uc003gwi.2-uc010ifw.2	0.00569061205803464	0.00186075872341324	-179.70867125	-716.939422473868	0.0364452087805685	0.0362345043302498
uc002avv.1-uc002avx.2	0.000489598961633404	0.0037112565599703	-145.456833636364	-723.941050880282	0.0099367901931512	0.0490493937184818
uc003yee.2-uc003yef.2	3.17913264119193e-05	0.000350992261557521	-139.764212666667	-732.510072964286	0.00286320633497348	0.0195001302416038
