#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
1	15.1324304205	3.73191e+06	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000362372, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000462594-uc001eol.1-uc001eom.1	2.67959383922e-07	E
6	14.235629149	1.52214e+06	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387177-uc010zgj.1-uc002usf.2	6.56968904602e-07	E
11	13.9194282172	1.10951e+06	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2	9.01299508071e-07	E
3	13.8816862689	1.06841e+06	ENSP00000263253, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000384638, ENSP00000386895-uc002vnx.2-uc002vnw.2	9.35966390356e-07	E
2	13.6546888276	851444	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386834, ENSP00000387177-uc010zgj.1-uc002usf.2	1.17447557684e-06	E
4	13.6546888276	851444	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000387207	1.17447557684e-06	E
2	13.5251275704	747977	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000362372, ENSP00000399610, ENSP00000462594-uc001eol.1-uc001eom.1	1.33693942111e-06	E
6	13.5190036281	743410	ENSP00000263253, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000419295	1.34515188167e-06	E
9	13.5190036281	743410	ENSP00000263253, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000444675	1.34515188167e-06	E
9	13.5190036281	743410	ENSP00000263253, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000418191	1.34515188167e-06	E
3	13.5153819735	740723	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000384638, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387177-uc010zgj.1-uc002usf.2	1.35003238961e-06	E
2	13.1772354965	528203	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000384638, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2	1.8932123861e-06	E
4	13.1771388918	528152	ENSP00000257430, ENSP00000342952, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000405909-uc011luh.1-uc004aur.2	1.89339528828e-06	E
13	13.1771388918	528152	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000399610, ENSP00000427151, ENSP00000462594-uc001eol.1-uc001eom.1	1.89339528828e-06	E
2	13.1771388918	528152	ENSP00000332265, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000399610, ENSP00000462594-uc001eol.1-uc001eom.1	1.89339528828e-06	E
4	13.1771388918	528152	ENSP00000258888, ENSP00000342952, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000405909-uc011luh.1-uc004aur.2	1.89339528828e-06	E
5	13.1771388918	528152	ENSP00000342952, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000427089	1.89339528828e-06	E
3	13.1771388918	528152	ENSP00000342952, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000413133	1.89339528828e-06	E
4	13.1585179332	518408	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419295	1.92898242846e-06	E
3	13.1585179332	518408	ENSP00000263253, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000441705	1.92898242846e-06	E
5	13.1585179332	518408	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000418191	1.92898242846e-06	E
4	13.0164398952	449747	ENSP00000269197, ENSP00000349545-uc010xbc.1-uc002kve.2, ENSP00000351273, ENSP00000419631-uc011bme.1-uc003erh.2	2.22347361112e-06	E
10	12.9142640421	406063	ENSP00000338218, ENSP00000342952, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000405909-uc011luh.1-uc004aur.2	2.46267095709e-06	E
4	12.8308500262	373566	ENSP00000269197, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2	2.67690300655e-06	E
2	12.8101422607	365910	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000444675	2.73291361224e-06	E
5	12.8101422607	365910	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000419295	2.73291361224e-06	E
5	12.793777751	359971	ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371735	2.77800434107e-06	E
3	12.7815978771	355613	ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2	2.81204698024e-06	E
2	12.7815978771	355613	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387207	2.81204698024e-06	E
3	12.7815978771	355613	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386834, ENSP00000386895-uc002vnx.2-uc002vnw.2	2.81204698024e-06	E
3	12.5686974488	287419	ENSP00000264275, ENSP00000269197, ENSP00000349545-uc010xbc.1-uc002kve.2, ENSP00000419631-uc011bme.1-uc003erh.2	3.47923732097e-06	E
7	12.5686974488	287419	ENSP00000269197, ENSP00000349545-uc010xbc.1-uc002kve.2, ENSP00000412523, ENSP00000419631-uc011bme.1-uc003erh.2	3.47923732097e-06	E
1	12.2050474523	199795	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000373884, ENSP00000405909-uc011luh.1-uc004aur.2	5.00512859481e-06	E
1	12.1982060895	198433	ENSP00000264382, ENSP00000376091, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2	5.03948789337e-06	E
13	12.1821856269	195279	ENSP00000351416, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000399610, ENSP00000405909-uc011luh.1-uc004aur.2	5.12087299343e-06	E
5	12.126077975	184624	ENSP00000264274, ENSP00000269197, ENSP00000349545-uc010xbc.1-uc002kve.2, ENSP00000419631-uc011bme.1-uc003erh.2	5.41640647174e-06	E
2	12.1181899997	183174	ENSP00000263253, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2	5.45929990068e-06	E
6	12.1009556981	180044	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000362372, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387177-uc010zgj.1-uc002usf.2	5.55420256341e-06	E
1	12.0902436535	178126	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000413133, ENSP00000419295	5.61401923669e-06	E
8	12.0902436535	178126	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000419295, ENSP00000427089	5.61401923669e-06	E
4	12.0902436535	178126	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000413133, ENSP00000418191	5.61401923669e-06	E
2	12.0902436535	178126	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000418191, ENSP00000427089	5.61401923669e-06	E
2	12.0902436535	178126	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000427089, ENSP00000444675	5.61401923669e-06	E
1	12.0840105498	177019	ENSP00000193532, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2	5.64912128439e-06	E
16	11.8627194569	141878	ENSP00000338218, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000444803	7.0483327609e-06	E
1	11.7658067553	128773	ENSP00000264485, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2	7.7656006157e-06	E
1	11.7527834172	127107	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000427089, ENSP00000441705	7.86739607745e-06	E
1	11.7249975354	123624	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000376855, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2	8.08906397219e-06	E
1	11.6876962629	119097	ENSP00000231137, ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387207	8.39649448112e-06	E
2	11.4209684962	91214.4	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000354432, ENSP00000362372, ENSP00000386895-uc002vnx.2-uc002vnw.2	1.09631764515e-05	E
1	11.4160722343	90768.9	ENSP00000307349, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2	1.10169866614e-05	E
1	11.4026564778	89559.3	ENSP00000376091, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000433378	1.11657837532e-05	E
1	11.368707082	86569.9	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000433378	1.15513634309e-05	E
1	11.368707082	86569.9	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000413133	1.15513634309e-05	E
1	11.2519681996	77031.4	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000362372, ENSP00000367263, ENSP00000386895-uc002vnx.2-uc002vnw.2	1.29817218738e-05	E
1	11.0690023295	64151.5	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000357130, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000393557	1.55881066377e-05	E
4	10.9998835547	59867.2	ENSP00000351273, ENSP00000417382-uc011bnl.1-uc003evo.2, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000472395	1.67036457373e-05	E
1	10.9842504046	58938.5	ENSP00000264274, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000472395	1.69668281647e-05	E
1	10.8416996466	51108.2	ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2, ENSP00000469486	1.95663432944e-05	E
2	10.8416996466	51108.2	ENSP00000326581, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000405909-uc011luh.1-uc004aur.2	1.95663432944e-05	E
