#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
6	13.6546888276	851444	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386834, ENSP00000387177-uc010zgj.1-uc002usf.2	1.17447557684e-06	E
4	13.6546888276	851444	ENSP00000263967, ENSP00000348793, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387177-uc010zgj.1-uc002usf.2	1.17447557684e-06	E
8	13.6546888276	851444	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000387207	1.17447557684e-06	E
8	13.6546888276	851444	ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387177-uc010zgj.1-uc002usf.2	1.17447557684e-06	E
3	12.793777751	359971	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371729, ENSP00000387207	2.77800434107e-06	E
3	12.793777751	359971	ENSP00000263967, ENSP00000348793, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371729	2.77800434107e-06	E
8	12.793777751	359971	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371729, ENSP00000386834	2.77800434107e-06	E
6	12.793777751	359971	ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371729	2.77800434107e-06	E
15	12.793777751	359971	ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371735	2.77800434107e-06	E
5	12.793777751	359971	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371735, ENSP00000387207	2.77800434107e-06	E
6	12.793777751	359971	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000371735, ENSP00000386834	2.77800434107e-06	E
6	12.7815978771	355613	ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2	2.81204698024e-06	E
5	12.7815978771	355613	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2, ENSP00000387207	2.81204698024e-06	E
1	12.7815978771	355613	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386834, ENSP00000386895-uc002vnx.2-uc002vnw.2	2.81204698024e-06	E
6	12.7815978771	355613	ENSP00000263967, ENSP00000348793, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386895-uc002vnx.2-uc002vnw.2	2.81204698024e-06	E
7	12.3318872887	226814	ENSP00000263967, ENSP00000332549, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387177-uc010zgj.1-uc002usf.2	4.40889137646e-06	E
6	12.3318872887	226814	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000379818, ENSP00000387177-uc010zgj.1-uc002usf.2	4.40889137646e-06	E
2	12.3318872887	226814	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000379820, ENSP00000387177-uc010zgj.1-uc002usf.2	4.40889137646e-06	E
2	12.1982060895	198433	ENSP00000264275, ENSP00000264382, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2	5.03948789337e-06	E
4	12.1982060895	198433	ENSP00000264382, ENSP00000325722, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2	5.03948789337e-06	E
4	11.7472164583	126401	ENSP00000264274, ENSP00000264382, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2	7.91131568376e-06	E
1	11.7406890184	125579	ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000374309, ENSP00000386895-uc002vnx.2-uc002vnw.2	7.96312522935e-06	E
2	11.6876962629	119097	ENSP00000231137, ENSP00000263967, ENSP00000317421, ENSP00000354162-uc001xea.1-uc001xec.1	8.39649448112e-06	E
2	11.6876962629	119097	ENSP00000231137, ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000387207	8.39649448112e-06	E
2	11.6876962629	119097	ENSP00000231137, ENSP00000263967, ENSP00000354162-uc001xea.1-uc001xec.1, ENSP00000386834	8.39649448112e-06	E
1	11.4093919843	90164.6	ENSP00000264275, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000469486	1.10908292561e-05	E
1	11.4093919843	90164.6	ENSP00000376091, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000469486	1.10908292561e-05	E
6	11.4093919843	90164.6	ENSP00000326581, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000412523, ENSP00000419631-uc011bme.1-uc003erh.2	1.10908292561e-05	E
1	11.4093919843	90164.6	ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000412523, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000469486	1.10908292561e-05	E
1	11.4093919843	90164.6	ENSP00000264275, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2, ENSP00000472395	1.10908292561e-05	E
4	11.4093919843	90164.6	ENSP00000264275, ENSP00000326581, ENSP00000387177-uc010zgj.1-uc002usf.2, ENSP00000419631-uc011bme.1-uc003erh.2	1.10908292561e-05	E
